EmployeeID,Date,TimeIn,TimeOut,HoursWorked
26,01/23/2024,8:00,17:00,8
27,01/23/2024,8:00,17:00,8
28,01/23/2024,8:00,18:43,9.72
29,01/23/2024,8:00,17:00,8
30,01/23/2024,8:00,17:00,8
31,01/23/2024,8:00,17:00,8
32,01/23/2024,8:00,17:00,8
33,01/23/2024,8:00,17:00,8
35,01/23/2024,8:00,17:00,8
1,01/24/2024,8:00,17:00,8
2,01/24/2024,8:00,17:00,8
4,01/24/2024,8:00,17:24,8.4
5,01/24/2024,8:00,17:00,8
6,01/24/2024,8:00,17:00,8
7,01/24/2024,8:00,17:00,8
8,01/24/2024,8:00,17:00,8
9,01/24/2024,8:00,17:00,8
10,01/24/2024,8:00,17:00,8
12,01/24/2024,8:00,17:00,8
13,01/24/2024,8:00,17:00,8
14,01/24/2024,8:00,17:00,8
15,01/24/2024,8:00,17:00,8
16,01/24/2024,8:00,17:00,8
17,01/24/2024,8:00,17:00,8
18,01/24/2024,8:00,17:00,8
19,01/24/2024,8:00,17:00,8
20,01/24/2024,8:00,17:00,8
21,01/24/2024,8:00,17:00,8
23,01/24/2024,8:00,17:00,8
24,01/24/2024,8:00,17:00,8
25,01/24/2024,8:00,17:00,8
26,01/24/2024,8:00,17:00,8
27,01/24/2024,8:00,17:00,8
29,01/24/2024,8:00,17:00,8
30,01/24/2024,8:00,17:37,8.62
31,01/24/2024,8:00,17:00,8
32,01/24/2024,8:00,17:00,8
33,01/24/2024,8:00,17:00,8
34,01/24/2024,8:00,17:46,8.77
35,01/24/2024,8:00,17:10,8.17
1,01/25/2024,8:00,17:00,8
2,01/25/2024,8:00,17:00,8
3,01/25/2024,8:00,17:00,8
4,01/25/2024,8:00,17:00,8
5,01/25/2024,8:00,17:38,8.63
7,01/25/2024,8:00,17:00,8
8,01/25/2024,8:00,17:00,8
9,01/25/2024,8:00,17:00,8
10,01/25/2024,8:00,17:00,8
11,01/25/2024,8:00,17:00,8
12,01/25/2024,8:00,17:00,8
13,01/25/2024,8:00,17:00,8
14,01/25/2024,8:00,18:19,9.32
15,01/25/2024,8:00,17:00,8
16,01/25/2024,8:00,17:00,8
17,01/25/2024,8:00,17:00,8
18,01/25/2024,8:00,17:00,8
20,01/25/2024,8:00,17:00,8
21,01/25/2024,8:00,17:00,8
22,01/25/2024,8:00,17:13,8.22
23,01/25/2024,8:00,17:00,8
24,01/25/2024,8:00,17:00,8
25,01/25/2024,8:00,17:00,8
26,01/25/2024,8:00,17:58,8.97
27,01/25/2024,8:00,17:26,8.43
28,01/25/2024,8:00,18:10,9.17
29,01/25/2024,8:00,18:49,9.82
30,01/25/2024,8:00,17:00,8
31,01/25/2024,8:00,17:00,8
33,01/25/2024,8:00,17:00,8
34,01/25/2024,8:00,17:00,8
35,01/25/2024,8:00,17:00,8
1,01/26/2024,8:00,17:00,8
2,01/26/2024,8:00,17:00,8
3,01/26/2024,8:00,17:00,8
4,01/26/2024,8:00,17:00,8
5,01/26/2024,8:00,18:53,9.88
6,01/26/2024,8:00,17:00,8
7,01/26/2024,8:00,17:00,8
8,01/26/2024,8:00,17:00,8
9,01/26/2024,8:00,17:00,8
10,01/26/2024,8:00,17:00,8
12,01/26/2024,8:00,17:00,8
13,01/26/2024,8:00,17:00,8
14,01/26/2024,8:00,17:00,8
15,01/26/2024,8:00,17:00,8
17,01/26/2024,8:00,17:00,8
18,01/26/2024,8:00,17:00,8
19,01/26/2024,8:00,18:52,9.87
20,01/26/2024,8:00,17:00,8
21,01/26/2024,8:00,17:00,8
24,01/26/2024,8:00,17:00,8
25,01/26/2024,8:00,17:00,8
26,01/26/2024,8:00,17:00,8
27,01/26/2024,8:00,17:00,8
28,01/26/2024,8:00,18:44,9.73
29,01/26/2024,8:00,17:00,8
30,01/26/2024,8:00,17:00,8
31,01/26/2024,8:00,17:00,8
32,01/26/2024,8:00,17:00,8
33,01/26/2024,8:00,17:00,8
34,01/26/2024,8:00,17:00,8
35,01/26/2024,8:00,17:00,8
1,01/27/2024,8:00,17:00,8
3,01/27/2024,8:00,17:43,8.72
4,01/27/2024,8:00,17:00,8
5,01/27/2024,8:00,17:00,8
6,01/27/2024,8:00,17:00,8
7,01/27/2024,8:00,17:00,8
8,01/27/2024,8:00,17:00,8
9,01/27/2024,8:00,17:34,8.57
10,01/27/2024,8:00,17:00,8
11,01/27/2024,8:00,17:00,8
12,01/27/2024,8:00,17:00,8
13,01/27/2024,8:00,17:00,8
14,01/27/2024,8:00,17:00,8
16,01/27/2024,8:00,17:00,8
17,01/27/2024,8:00,18:25,9.42
18,01/27/2024,8:00,17:00,8
19,01/27/2024,8:00,17:08,8.13
20,01/27/2024,8:00,17:00,8
24,01/27/2024,8:00,17:00,8
25,01/27/2024,8:00,17:00,8
26,01/27/2024,8:00,18:59,9.98
27,01/27/2024,8:00,17:00,8
28,01/27/2024,8:00,17:00,8
29,01/27/2024,8:00,17:00,8
30,01/27/2024,8:00,17:00,8
31,01/27/2024,8:00,17:00,8
32,01/27/2024,8:00,17:00,8
33,01/27/2024,8:00,17:00,8
34,01/27/2024,8:00,17:00,8
35,01/27/2024,8:00,18:51,9.85
1,01/28/2024,8:00,17:00,8
2,01/28/2024,8:00,17:00,8
3,01/28/2024,8:00,17:00,8
5,01/28/2024,8:00,17:29,8.48
6,01/28/2024,8:00,17:00,8
7,01/28/2024,8:00,18:31,9.52
8,01/28/2024,8:00,17:00,8
9,01/28/2024,8:00,18:19,9.32
10,01/28/2024,8:00,17:00,8
11,01/28/2024,8:00,17:00,8
12,01/28/2024,8:00,18:19,9.32
13,01/28/2024,8:00,17:28,8.47
14,01/28/2024,8:00,17:00,8
15,01/28/2024,8:00,18:11,9.18
16,01/28/2024,8:00,17:00,8
17,01/28/2024,8:00,17:00,8
18,01/28/2024,8:00,18:17,9.28
19,01/28/2024,8:00,17:00,8
20,01/28/2024,8:00,17:00,8
21,01/28/2024,8:00,17:00,8
22,01/28/2024,8:00,17:00,8
26,01/28/2024,8:00,17:00,8
27,01/28/2024,8:00,17:00,8
28,01/28/2024,8:00,17:00,8
29,01/28/2024,8:00,17:59,8.98
30,01/28/2024,8:00,17:00,8
31,01/28/2024,8:00,18:01,9.02
32,01/28/2024,8:00,17:00,8
33,01/28/2024,8:00,17:00,8
34,01/28/2024,8:00,17:00,8
35,01/28/2024,8:00,17:00,8
1,01/29/2024,8:00,17:00,8
2,01/29/2024,8:00,18:43,9.72
3,01/29/2024,8:00,17:00,8
4,01/29/2024,8:00,17:00,8
5,01/29/2024,8:00,17:00,8
6,01/29/2024,8:00,17:00,8
7,01/29/2024,8:00,18:10,9.17
8,01/29/2024,8:00,17:00,8
9,01/29/2024,8:00,17:00,8
10,01/29/2024,8:00,17:00,8
11,01/29/2024,8:00,17:00,8
12,01/29/2024,8:00,17:00,8
13,01/29/2024,8:00,17:00,8
14,01/29/2024,8:00,17:00,8
15,01/29/2024,8:00,17:00,8
16,01/29/2024,8:00,17:00,8
17,01/29/2024,8:00,17:00,8
18,01/29/2024,8:00,17:00,8
19,01/29/2024,8:00,17:00,8
20,01/29/2024,8:00,17:57,8.95
21,01/29/2024,8:00,17:00,8
22,01/29/2024,8:00,17:00,8
23,01/29/2024,8:00,17:00,8
24,01/29/2024,8:00,17:00,8
25,01/29/2024,8:00,17:00,8
26,01/29/2024,8:00,17:00,8
27,01/29/2024,8:00,17:00,8
28,01/29/2024,8:00,17:00,8
29,01/29/2024,8:00,17:00,8
30,01/29/2024,8:00,17:00,8
32,01/29/2024,8:00,17:00,8
33,01/29/2024,8:00,17:24,8.4
34,01/29/2024,8:00,18:10,9.17
1,01/30/2024,8:00,17:00,8
2,01/30/2024,8:00,17:00,8
3,01/30/2024,8:00,17:00,8
4,01/30/2024,8:00,17:00,8
5,01/30/2024,8:00,17:00,8
6,01/30/2024,8:00,17:00,8
7,01/30/2024,8:00,17:00,8
8,01/30/2024,8:00,17:00,8
9,01/30/2024,8:00,17:53,8.88
10,01/30/2024,8:00,17:00,8
12,01/30/2024,8:00,17:00,8
13,01/30/2024,8:00,18:51,9.85
14,01/30/2024,8:00,17:00,8
15,01/30/2024,8:00,17:10,8.17
16,01/30/2024,8:00,17:00,8
17,01/30/2024,8:00,17:00,8
18,01/30/2024,8:00,17:00,8
19,01/30/2024,8:00,17:00,8
20,01/30/2024,8:00,17:50,8.83
21,01/30/2024,8:00,17:00,8
22,01/30/2024,8:00,17:00,8
23,01/30/2024,8:00,17:00,8
24,01/30/2024,8:00,17:00,8
25,01/30/2024,8:00,17:00,8
26,01/30/2024,8:00,17:00,8
28,01/30/2024,8:00,17:00,8
29,01/30/2024,8:00,17:36,8.6
30,01/30/2024,8:00,18:01,9.02
31,01/30/2024,8:00,17:00,8
32,01/30/2024,8:00,17:00,8
33,01/30/2024,8:00,17:00,8
35,01/30/2024,8:00,17:00,8
1,01/31/2024,8:00,17:00,8
3,01/31/2024,8:00,17:00,8
5,01/31/2024,8:00,17:00,8
6,01/31/2024,8:00,17:00,8
7,01/31/2024,8:00,17:00,8
8,01/31/2024,8:00,17:20,8.33
9,01/31/2024,8:00,17:00,8
10,01/31/2024,8:00,17:52,8.87
11,01/31/2024,8:00,17:00,8
12,01/31/2024,8:00,17:00,8
13,01/31/2024,8:00,17:32,8.53
14,01/31/2024,8:00,18:30,9.5
15,01/31/2024,8:00,17:00,8
16,01/31/2024,8:00,17:00,8
17,01/31/2024,8:00,17:00,8
18,01/31/2024,8:00,17:00,8
19,01/31/2024,8:00,17:00,8
21,01/31/2024,8:00,17:00,8
22,01/31/2024,8:00,17:00,8
23,01/31/2024,8:00,17:00,8
24,01/31/2024,8:00,17:00,8
25,01/31/2024,8:00,17:00,8
26,01/31/2024,8:00,17:00,8
27,01/31/2024,8:00,17:57,8.95
28,01/31/2024,8:00,17:05,8.08
29,01/31/2024,8:00,17:00,8
30,01/31/2024,8:00,17:00,8
32,01/31/2024,8:00,17:00,8
33,01/31/2024,8:00,17:00,8
34,01/31/2024,8:00,17:16,8.27
35,01/31/2024,8:00,17:00,8
